STORE_ID,WEB_STORE_NAME,STORE_NAME,LAST_UPDATE_DT
2686,Midland,Midland/TX,9/29/2011
2687,University Village,DFW/University Village,9/29/2011
2688,Harbison Dr.,SC/Columbia/Harbison Dr.,9/29/2011
2689,Spectrum,CA/Irvine/Spectrum,9/29/2011
2690,Fisherman's Wharf/Cost Plus Plaza,CA-SF/Fisherman's Wharf,9/29/2011
2691,Carbondale,IL/Carbondale,9/29/2011
2692,Evansville,IN/Evansville,9/29/2011
2693,Tallahassee,FL/Tallahassee,9/29/2011
2694,May Ave.,Oklahoma City/May Ave.,9/29/2011
2695,Vernon Hills,Chicago/Vernon Hills,9/29/2011
2696,Port Huron,MI/Port Huron,9/29/2011
2697,The Court @ Oxford Valley,PA/Oxford Valley,9/29/2011
2698,North Rock,KS/Wichita/North Rock,9/29/2011
2701,Cool Springs,Nashville/Cool Springs,9/29/2011
2703,Spectrum Center,Reston/Spectrum Center,9/29/2011
2704,Colonial,Orlando/Colonial,9/29/2011
2705,The Shoppes at Plainview,KY/Louisville,9/29/2011
2706,Federal Way,Seattle/Federal Way,9/29/2011
2707,Edgewater Commons,NJ/Edgewater Commons,9/29/2011
2708,Waco,TX/Waco,9/29/2011
2709,Pico-Westwood,CA/Pico-Westwood,9/29/2011
2710,Montgomery Towne Center,AL/Montgomery,9/29/2011
2711,Marketplace SC,FL/Ft. Myers/Marketplace SC,9/29/2011
2712,Seven Corners,VA/Seven Corners,9/29/2011
2713,Forest Hills,NYC Queens/Forest Hills,9/29/2011
2714,Champaign,IL/Champaign,9/29/2011
2715,Media City Center,CA/Burbank/Media City Center,9/29/2011
2716,Macon,GA/Macon,9/29/2011
2717,Huntsville,Al/Huntsville,9/29/2011
2718,Westminster,Denver/Westminster,9/29/2011
2719,Cape Girardeau,MO/Cape Girardeau,9/29/2011
2720,Madison,WI/Madison,9/29/2011
2721,Fayetteville,AR/Fayetteville,9/29/2011
2722,Crestwood,St. Louis/Crestwood,9/29/2011
2723,Joliet,Chicago/Joliet,9/29/2011
2724,Youngstown,Ohio/Youngstown,9/29/2011
2725,Quail Springs,Oklahoma City/Quail Springs,9/29/2011
2726,Topeka,KS/Topeka,9/29/2011
2727,Augusta,GA/Augusta,9/29/2011
2728,Denver,Denver /SW,9/29/2011
2729,Rancho Cucamonga,CA/Rancho Cucamonga,9/29/2011
2730,Lafayette,LA/Lafayette,9/29/2011
2731,Mansfield,OH/Mansfield,9/29/2011
2732,Independence,MO/Independence,9/29/2011
2733,Grossmont Ctr,San Diego/Grossmont Ctr,9/29/2011
2734,Tri County,Cincinnati/Tri County,9/29/2011
2735,Chesapeake,VA/Chesapeake,9/29/2011
2736,Myrtle Beach,SC/Myrtle Beach,9/29/2011
2737,Sarasota II,FL/Sarasota II,9/29/2011
2738,Sugar Land II,Houston/Sugar Land II,9/29/2011
2739,Coral Gables,M-FL/Coral Gables,9/29/2011
2740,Boise II,ID/Boise II,9/29/2011
2741,Bloomington,IN/Bloomington,9/29/2011
2742,Augusta,ME/Augusta,9/29/2011
2743,Huntington Beach,Huntington Beach,9/29/2011
2744,Eastside,El Paso/Eastside,9/29/2011
2745,Henderson,Las Vegas/Henderson,9/29/2011
2746,Arrowhead,Phoenix/Arrowhead,9/29/2011
2747,Holyoke,MA/Holyoke,9/29/2011
2748,Tanasbourne,Portland/OR/Tanasbourne,9/29/2011
2749,Maple Grove,MN/Maple Grove,9/29/2011
2750,Bethesda,MD/Bethesda,9/29/2011
2751,Thousand Oaks,CA/Thousand Oaks,9/29/2011
2752,The Pruneyard,San Jose/The Pruneyard,9/29/2011
2753,Campbell Lane,KY/Bowling Green/Campbell Lane,9/29/2011
2755,Lone Tree,Denver/Lone Tree,9/29/2011
2756,Yuma,AZ/Yuma,9/29/2011
2757,Westlake,Austin/Westlake,9/29/2011
2758,Spartanburg,SC/Spartanburg,9/29/2011
2759,Fremont,CA/Fremont,9/29/2011
2761,Winston Salem,NC/Winston Salem,9/29/2011
2762,Wilmington,NC/Wilmington,9/29/2011
2763,Daytona Beach,FL/Daytona Beach,9/29/2011
2764,Rockville Pike,MD/Rockville Pike,9/29/2011
2765,Billings,MT/Billings,9/29/2011
2767,Carrollwood,Tampa/Carrollwood,9/29/2011
2768,Metairie,LA/Metairie,9/29/2011
2769,Kankakee,IL/Kankakee,9/29/2011
2771,Medford,OR/Medford,9/29/2011
2772,Northwest,LV/Northwest,9/29/2011
2773,Newport News,VA/Newport News,9/29/2011
2774,Costa Mesa,CA/Costa Mesa,9/29/2011
2775,Greenville,NC/Greenville,9/29/2011
2776,Burlington,Vermont/Burlington,9/29/2011
2777,Dayton Mall,OH/Dayton Mall,9/29/2011
2778,Peoria,IL/Peoria,9/29/2011
2779,Missoula,MT/Missoula,9/29/2011
2780,Clybourn,Chicago/Clybourn,9/29/2011
2781,Ahwatukee,Phoenix/Ahwatukee,9/29/2011
2782,Willow Grove,PA/Willow Grove,9/29/2011
2783,Westgate,San Jose/Westgate,9/29/2011
2784,Anchorage,AK/Anchorage,9/29/2011
2785,Encinitas,CA/Encinitas,9/29/2011
2786,Northtown,MN/Northtown,9/29/2011
2788,Downtown,Ft Worth/Downtown,9/29/2011
2790,Pittsford,NY/Pittsford,9/29/2011
2791,Nashua,NH/Nashua,9/29/2011
2792,West Kendall,Miami/West Kendall,9/29/2011
2793,Coral Springs,FL/Coral Springs,9/29/2011
2794,Cumberland,Atlanta/Cumberland,9/29/2011
2795,Greensboro,NC/Greensboro,9/29/2011
2796,St. Augustine,FL/St. Augustine,9/29/2011
2797,Moorestown,NJ/Moorestown,9/29/2011
2798,Saugus,MA/Saugus,9/29/2011
2801,Hamilton Pl,TN/Chattanooga/Hamilton Pl,9/29/2011
2802,San Pedro,San Pedro Crossing SC,9/29/2011
2803,Brick,NJ/Brick,9/29/2011
2804,Westside,Tucson/Westside,9/29/2011
2805,Modesto,CA/Modesto,9/29/2011
2806,High Point,NC/High Point,9/29/2011
2807,Norman,Oklahoma City/Norman,9/29/2011
2808,Muskegon,MI/Muskegon,9/29/2011
2809,Fields Ertel,Cincinnati/Fields Ertel,9/29/2011
2810,Lafayette,IN/Lafayette,9/29/2011
2811,South Towne Marketplace,Salt Lake City/Sandy,9/29/2011
2812,The Arboretum,Charlotte/The Arboretum,9/29/2011
2813,Hilltop Plaza,CA/Hilltop Plaza,9/29/2011
2814,Pembroke Pines,FL/Pembroke Pines,9/29/2011
2815,Chico,CA/Chico,9/29/2011
2816,Jensen Beach,Miami/Jensen Beach,9/29/2011
2817,Bel Air,MD/Bel Air,9/29/2011
2818,Corpus Christi,Corpus Christi,9/29/2011
2819,Cranberry,PA/Cranberry,9/29/2011
2820,Eagan,MN/Eagan,9/29/2011
2821,Richardson Sq,DFW/Richardson Sq,9/29/2011
2822,Wolf Chase Galleria,TN/Wolf Chase Galleria,9/29/2011
2823,Tustin,CA/Tustin,9/29/2011
2824,Eastgate,Wichita/Eastgate,9/29/2011
2825,Elmira,NY/Elmira,9/29/2011
2826,State College,PA/State College,9/29/2011
2829,Bellingham,MA/Bellingham,9/29/2011
2830,Shelby Township,MI/Shelby Township,9/29/2011
2831,Ellicott City,Baltimore/Ellicott City,9/29/2011
2832,Lakewood,Seattle/Lakewood,9/29/2011
2833,Hickory Ridge II,Memphis/Hickory Ridge II,9/29/2011
2834,Melbourne,FL/Melbourne,9/29/2011
2835,Barry Rd.,MO/Kansas City/Barry Rd.,9/29/2011
2836,Crossroads,Omaha/Crossroads,9/29/2011
2837,Baton Rouge,LA/Baton Rouge,9/29/2011
2838,Suburban,Knoxville/Suburban,9/29/2011
2839,County Line,MS/Jackson/County Line,9/29/2011
2840,Pueblo,CO/Pueblo,9/29/2011
2841,Saginaw,MI/Saginaw,9/29/2011
2842,West Side,Albuquerque/West Side,9/29/2011
2843,Gwinnett,Atlanta/Gwinnett,9/29/2011
2844,Merritt Island,FL/Merritt Island,9/29/2011
2845,Southroads,OK/Tulsa/Southroads,9/29/2011
2846,Perimeter,Atlanta/Perimeter,9/29/2011
2847,Houston Champions,TX/Houston Champions,9/29/2011
2848,Greece,NY/Greece,9/29/2011
2849,Tallahassee Mall,FL/Tallahassee Mall,9/29/2011
2850,Downtown,Philadelphia/Downtown,9/29/2011
2851,Bakersfield,CA/Bakersfield,9/29/2011
2852,Grand Junction,CO/Grand Junction,9/29/2011
2853,Austin Co-op,TX/Austin Co-op,9/29/2011
2854,Downtown,CO/Denver/Downtown,9/29/2011
2855,N Fayette,Pittsburgh/N Fayette,9/29/2011
2856,Youree Dr.,LA/Shreveport/Youree Dr.,9/29/2011
2857,Southridge Centre,ND/Bismarck,9/29/2011
2858,The Summit Birmingham,Al/Birmingham,9/29/2011
2859,Clearwater,FL/Clearwater,9/29/2011
2860,Lennox Town,OH/Columbus/Lennox Town,9/29/2011
2861,Bloomingdale,IL/Chicago/Bloomingdale,9/29/2011
2862,Somerset Square,CT/Glastonbury,9/29/2011
2863,Briargate,CO/Colorado Springs/Briargate,9/29/2011
2864,Westport,CT/Westport,9/29/2011
2865,Southlake,Atlanta/Southlake,9/29/2011
2866,Annapolis,MD/Annapolis,9/29/2011
2867,Potomac,VA/Washington DC/Potomac,9/29/2011
2868,Midtown at Forest Acres,SC/Columbia/Richland,9/29/2011
2869,Valley Forge,PA/Valley Forge,9/29/2011
2870,Tanglewood,VA/Roanoke/Tanglewood,9/29/2011
2871,Redding,CA/Redding,9/29/2011
2872,Arlington Heights,IL/Chicago/Arlington Heights,9/29/2011
2873,Dayton @ Beavercreek,OH/Dayton @ Beavercreek,9/29/2011
2874,Boynton Beach,FL/Boynton Beach,9/29/2011
2875,College Station,TX/College Station,9/29/2011
2876,Park Slope,NY/Park Slope,9/29/2011
2877,West Village,Denver/Denver West Village,9/29/2011
2878,Sunset,Fl/Miami/Sunset,9/29/2011
2879,Columbia Center,WA/Kennewick/Columbia Center,9/29/2011
2880,Greensburg,PA/Pittsburgh/Greensburg,9/29/2011
2881,Power Plant,MD/Baltimore/Power Plant,9/29/2011
2882,Aliso Viejo,Los Angeles/Aliso Viejo,9/29/2011
2883,Boulder,CO/Denver/Boulder,9/29/2011
2884,Lincoln Park,TX/Dallas/North Park,9/29/2011
2885,Birdcage,CA/Sacramento/Birdcage,9/29/2011
2886,Poughkeepsie,NY/Poughkeepsie,9/29/2011
2887,Bend,OR/Bend,9/29/2011
2888,Alderwood,WA/Seattle/Alderwood,9/29/2011
2889,Yonkers,NY/Yonkers,9/29/2011
2890,White Marsh,MD/Baltimore/White Marsh,9/29/2011
2891,Deptford,NJ/Deptford,9/29/2011
2892,Eastside,AZ/Tucson/Eastside,9/29/2011
2893,Waterbury,CT/Waterbury,9/29/2011
2895,Great Falls,MT/Great Falls,9/29/2011
2897,Mohegan Lake,NY/Mohegan Lake,9/29/2011
2898,Waterworks,Pittsburgh/Waterworks,9/29/2011
2901,BARNESANDNOBLE.COM,BARNESANDNOBLE.COM - BEST BUY DEMO,9/29/2011
2902,Fairlawn,OH/Akron/Fairlawn,9/29/2011
2903,Leominster,MA/Boston/Leominster,9/29/2011
2904,Naperville,IL/Chicago/Naperville,9/29/2011
2905,Palisades,NY/Palisades,9/29/2011
2906,86th & 2nd,NY/NYC/86th & 2nd,9/29/2011
2907,Layton,UT/Salt Lake City/Layton,9/29/2011
2908,Dewitt,NY/Syracuse/Dewitt,9/29/2011
2909,Blossom Hill,CA/San Jose/Blossom Hill,9/29/2011
2910,Woodinville,WA/Seattle/Woodinville,9/29/2011
2911,Carson & 605,CA/Los Angeles/Carson & 605,9/29/2011
2912,BARNESANDNOBLE.COM,BARNESANDNOBLE.COM - BEST BUY,9/29/2011
2913,Glendale,CA/Los Angeles/Glendale,9/29/2011
2914,Hilton Head,SC/Hilton Head,9/29/2011
2915,Northwoods,SC/N. Charleston/Northwoods.,9/29/2011
2916,Lancaster,PA/Lancaster,9/29/2011
2917,Mall Site,IA/Iowa City/Mall Site,9/29/2011
2919,Westwood,SC/Charleston/Westwood,9/29/2011
2920,Weberstown,CA/Stockton/Weberstown,9/29/2011
2921,Des Moines,IA/Des Moines,9/29/2011
2922,State and Elm,IL/Chicago/State and Elm,9/29/2011
2923,Troy,MI/Troy,9/29/2011
2924,East Brunswick,NJ/East Brunswick,9/29/2011
2925,Easton,OH/Columbus/Easton,9/29/2011
2926,Pensacola,FL/Pensacola,9/29/2011
2927,San Antonio,TX/San Antonio,9/29/2011
2928,Sunset Valley,TX/Austin/Sunset Valley,9/29/2011
2930,Irving Mall,TX/Irving Mall,9/29/2011
2931,Springfield,MO/Springfield,9/29/2011
2932,Clifton,NJ/Clifton,9/29/2011
2933,Carmel,IN/Carmel,9/29/2011
2934,Fayetteville,NC/Fayetteville,9/29/2011
2935,Walpole Mall,MA/Walpole Mall,9/29/2011
2936,Hillsdale,CA/San Mateo/Hillsdale,9/29/2011
2937,Fairfax,VA/Fairfax,9/29/2011
2938,Reno,NV/Reno,9/29/2011
2939,Lincoln,NE/Lincoln,9/29/2011
2940,Towson,MD/Towson,9/29/2011
2941,Sugarhouse,UT/Salt Lake City/Sugarhouse,9/29/2011
2942,Dublin,CA/San Francisco/Dublin,9/29/2011
2943,The Homestead,TX/Austin/The Homestead,9/29/2011
2944,Mayfair Mall,WI/Milwaukee/Mayfair Mall,9/29/2011
2945,Oviedo,FL/Oviedo,9/29/2011
2946,Clark,NJ/Clark,9/29/2011
2947,Hickory,NC/Hickory,9/29/2011
2948,Manassas,VA/Manassas,9/29/2011
2949,Concord Pike,DE/Wilmington,9/29/2011
2950,BARNES & NOBLE 2950                ,BARNES & NOBLE 2950                ,9/29/2011
2951,Eastside,WA/Spokane/Eastside,9/29/2011
2952,BARNES & NOBLE DIST 2952           ,BARNES & NOBLE DIST 2952           ,9/29/2011
2953,Man-O-War,KY/Lexington/Man-O-War,9/29/2011
2954,Orange,CA/Orange,9/29/2011
2955,Cityplace,FL/West Palm Beach/Cityplace,9/29/2011
2956,Calabasas,CA/Los Angeles/Calabasas,9/29/2011
2957,Downtown,WA/Seattle/Downtown,9/29/2011
2958,Amherst,NY/Buffalo/Amherst,9/29/2011
2959,Crystal Lake,IL/Chicago/Crystal Lake,9/29/2011
2961,Gulfport,MS/Gulfport,9/29/2011
2962,Flagstaff,AZ/Flagstaff,9/29/2011
2963,Bay Shore,NY/Long Island/Bay Shore,9/29/2011
2964,Orland Park Place,IL/Chicago/Orland Park Place,9/29/2011
2965,Court Street,NY/Brooklyn/Court Street,9/29/2011
2966,Burlington,MA/Boston/Burlington,9/29/2011
2967,St. Cloud,MN/St. Cloud,9/29/2011
2968,Sioux Falls,SD/Sioux Falls,9/29/2011
2969,Mall of America,MN/Minneapolis/Mall of America,9/29/2011
2970,North Park Mall,IA/Davenport/North Park Mall,9/29/2011
2971,Gaithersburg,MD/Gaithersburg,9/29/2011
2972,Mall Of Georgia,GA/Atlanta/Mall Of Georgia,9/29/2011
2973,Towne Centre,SC/Mt.Pleasant/Towne Centre,9/29/2011
2974,Athens,GA/Athens,9/29/2011
2976,Montgomeryville,PA/Montgomeryville,9/29/2011
2977,Appleton,WI/Appleton,9/29/2011
2978,Eugene,OR/Eugene,9/29/2011
2979,Bay Plaza,NY/Bronx/Bay Plaza,9/29/2011
2980,Morris Plains,NJ/Morris Plains,9/29/2011
2981,Vestal,NY/Vestal,9/29/2011
2982,Springfield,VA/Springfield,9/29/2011
2983,Premier Center II,LA/Mandeville/Premier Center II,9/29/2011
2984,Mira Mesa,CA/San Diego/Mira Mesa,9/29/2011
2985,North Brunswick,NJ/North Brunswick,9/29/2011
2986,Manhattan Beach,CA/Manhattan Beach,9/29/2011
2987,Polaris Towne Center,OH/Columbus/Polaris Towne Center,9/29/2011
2988,Portsmouth,NH/Newington/Portsmouth,9/29/2011
2989,Las Colinas,TX/Irving/Las Colinas,9/29/2011
2990,Maryland Parkway,NV/Las Vegas/Maryland Parkway,9/29/2011
2991,Temecula,CA/Los Angeles/Temecula,9/29/2011
2992,Plymouth Meeting,PA/Philadelphia/Plymouth Meeting,9/29/2011
2993,Peabody,MA/Boston/Peabody,9/29/2011
2994,Palmdale,CA/Los Angeles/Palmdale,9/29/2011
2995,Libbie Place,Va/Richmond,9/29/2011
2996,Wilkes-Barre,PA/Wilkes-Barre,9/29/2011
2997,Northtown Mall,WA/North Spokane/Northtown Mall,9/29/2011
2998,Waterford Lakes,FL/Orlando/Waterford Lakes,9/29/2011
3201,BARNESANDNOBLE.COM,BARNESANDNOBLE.COM - HSN,9/29/2011
3202,BARNESANDNOBLE.COM,BARNESANDNOBLE.COM - STAPLES,9/29/2011
3203,BJ,BJ,9/29/2011
3204,OfficeMax,OfficeMax,9/29/2011
3205,Fred Meyer,Fred Meyer,9/29/2011
3206,QVC,QVC,9/29/2011
3207,PC Richards,PC Richards,9/29/2011
3208,Sam's Club,Sam's Club,9/29/2011
3209,Sears,Sears,9/29/2011
3210,Kmart,Kmart,9/29/2011
3211,Radio Shack,Radio Shack,9/29/2011
3212,Costco,Costco,9/29/2011
3213,Toy¿s R Us,Toy¿s R Us,9/29/2011
7001,College of Charleston,College of Charleston,9/29/2011
7002,University of Baltimore,University of Baltimore,9/29/2011
7003,NVCC - Annandale,NVCC - Annandale,9/29/2011
7004,Rowan University,Rowan University,9/29/2011
7005,Louisiana Tech University,Louisiana Tech University,9/29/2011
7006,Indiana State University,Indiana State University,9/29/2011
7007,San Jose State University,San Jose State University,9/29/2011
7008,University of Delaware Bookstore,University of Delaware Bookstore,9/29/2011
7009,NMSU Bookstore,NMSU Bookstore,9/29/2011
9901,WALMART-Demo units,BARNESANDNOBLE.COM - WALMART,9/29/2011
9902,WALMART-Regular Nook Sales,BARNESANDNOBLE.COM - WALMART,9/29/2011
9903,Nook - Celebrity Units,BARNESANDNOBLE.COM - Celebrity Units,9/29/2011
9904,Nook - Demo Units ,BARNESANDNOBLE.COM - Demo Units ,9/29/2011
9905,Nook - Bad Store Sales ,BARNESANDNOBLE.COM - Bad Store Sales ,9/29/2011
9906,Book A Million,BARNESANDNOBLE.COM - Book A Million ,9/29/2011
