TimeStamp|StoreNumber|RegisterNumber|TransactionNumber|CustomerType|CustomerNumber|EmailAddress|RecommendedEans
2011-08-08 16:36:34.7462|1915|3|7271|Member|5217589051||9780812550757,9780441016174,9780812524260,9780765344151,9780812502121
2011-08-08 16:36:35.2456|2663|2|7426|Unknown|0000000000||9780880885584,9781593599508
2011-08-08 16:36:35.4797|2891|2|9499|Unknown|0000000000||9780316769518,9780809073641,9780140369267,9780684826806,9780399501487
2011-08-08 16:36:35.4797|2182|5|7539|Unknown|0000000000||
2011-08-08 16:36:35.9011|2624|1|2863|Member|5082685315||9781616836634,9781616836672,9781598177985,9781616836665,9781616836566
2011-08-08 16:36:36.0727|2977|11|9262|Unknown|0000000000||
2011-08-08 16:36:36.1508|2114|11|3655|Member|5115867668||9780373802944,9780803733077,9780763643744,9780545035316,9780345470058
2011-08-08 16:36:36.2444|2321|4|9754|Unknown|0000000000||
2011-08-08 16:36:36.5877|2675|17|2920|Unknown|0000000000||
2011-08-08 16:36:36.7906|2676|4|1978|Unknown|0000000000||9780786957996,9780786957989,9780786955336,9780786951932,9780786956241
2011-08-08 16:36:36.8842|2990|2|9604|Member|5022231180||9780441017027,9781439147993,9780345515575,9780441018840,9780451463272
2011-08-08 16:36:37.1651|2911|4|5729|Unknown|0000000000||
2011-08-08 16:36:37.2900|2231|5|988|Unknown|0000000000||9781600783296,9780306819292,9781439160954,9780757305801,9780316025317
2011-08-08 16:36:37.3368|2535|6|8085|Unknown|0000000000||9781608973217,9781606777688,9781608973200
2011-08-08 16:36:37.3680|2750|7|3486|Member|5190082011||9781400005031,9780528996207,9781931257169,9781741791792,9781936010936
2011-08-08 16:36:38.2575|2046|8|4401|Unknown|0000000000||43396080959,31398221784,786936732818,43396080935,796019799782
2011-08-08 16:36:38.3980|2107|1|7102|Member|5043138068||
2011-08-08 16:36:38.4604|2622|1|5108|Unknown|0000000000||
2011-08-08 16:36:38.4760|2060|15|2801|Employee|15903530062||
2011-08-08 16:36:38.7257|2959|13|3306|Member|5104800809||
2011-08-08 16:36:38.7881|2015|3|4189|Unknown|0000000000||9781593975227,9780739376034
2011-08-08 16:36:39.0378|2831|8|5352|Unknown|0000000000||
2011-08-08 16:36:39.0690|2743|5|1788|Member|5157959704||9781427213877,9780739332283,9781442348080,9780739332245,9780641861369
2011-08-08 16:36:39.1782|2763|7|8285|Member|5093776298||
2011-08-08 16:36:39.2407|2826|6|36|Unknown|0000000000||9780375429811,9780071742115,9780764144325,9781402238598,9780764144349
2011-08-08 16:36:39.2719|2996|2|9231|Unknown|0000000000||9780142400012,9780060837020,9780142501924,9780393312836,9780316769488
2011-08-08 16:36:39.4123|2898|3|5239|Unknown|0000000000||9781401323264,9780300154344,9780525951810,9781597265676,9781596916104
2011-08-08 16:36:39.5528|2844|2|2168|Employee|15903614894||
2011-08-08 16:36:39.7244|2851|4|4989|Unknown|0000000000||9780764138669,9780958239134,9781592534913,9782940373758,9780823016440
2011-08-08 16:36:39.8025|2836|7|3679|Unknown|0000000000||
2011-08-08 16:36:39.9741|2278|9|6104|Unknown|0000000000||9781580171052,9781592578184,9781592531981,9781845333010,9780762420841
2011-08-08 16:36:40.0053|2750|1|239|Unknown|0000000000||9780743485050,9780307454553,9780743485043,9781593081188,9781593080525
2011-08-08 16:36:40.4423|2842|8|9973|Member|5313311314||
2011-08-08 16:36:40.4891|2252|11|2967|Member|5000484608||
2011-08-08 16:36:40.5359|2971|1|3594|Member|5186155795||9780385731058,9780142407493,9780142404034,9780375862212,9780375867767
2011-08-08 16:36:40.8324|2191|10|2246|Unknown|0000000000||
2011-08-08 16:36:40.8636|2031|7|2312|Member|5227267821||9781586638474,9781586638450,9781586638443,9781586638467,9781411400559
2011-08-08 16:36:40.9261|2624|8|3138|Unknown|0000000000||
2011-08-08 16:36:41.0353|2804|12|1963|Unknown|9041533529||
2011-08-08 16:36:41.3318|2166|6|3134|Unknown|0000000000||9781586636265,9781586636180,9781586636197,9781586636425,9781586636678
2011-08-08 16:36:41.4098|2944|2|8800|Unknown|0000000000||9781616835118,9780399155482,9781615513536,9781616810566,9780312652913
2011-08-08 16:36:41.5347|2202|5|1822|Member|5108535050||
2011-08-08 16:36:41.5971|2848|4|3422|Unknown|0000000000||9781616804169,9781616804183
2011-08-08 16:36:41.6439|2153|6|5054|Member|5233684433||9781606901601,9780345529053,9780345484178,9780765325945,9780345458520
2011-08-08 16:36:42.0185|2065|10|9280|Member|5159713166||
2011-08-08 16:36:42.2681|2067|8|193|Member|5249192818||
2011-08-08 16:36:42.5803|2051|6|5177|Unknown|0000000000||9781416587101,9780425197387,9780425197394,9780553273908,9781616873974
2011-08-08 16:36:43.4854|2331|11|9358|Unknown|0000000000||
2011-08-08 16:36:43.5790|2779|8|1539|Member|5313333726||
2011-08-08 16:36:43.5790|2686|8|6664|Unknown|0000000000||
2011-08-08 16:36:45.3737|2979|8|6935|Unknown|0000000000||9780689820892,9780689711732,9780394828923,9780394819495,9780064440554
2011-08-08 16:36:47.5428|2079|3|8828|Unknown|0000000000||9780142416662,9780142415573,9780142416945,9780061726804,9780547331669
2011-08-08 16:36:47.7301|2311|1|3159|Unknown|0000000000||
2011-08-08 16:36:47.7769|2635|2|4548|Unknown|0000000000||9780700603558,9780700603206,9781400067527,9780700603381,9780307592200
2011-08-08 16:36:48.1515|2342|4|5264|Unknown|0000000000||9780470637609
2011-08-08 16:36:48.1827|2197|3|5908|Member|5118692076||9780312388270,9780312947866,9780399155345,9780446547659,9780316036214
2011-08-08 16:36:48.1827|1979|7|5047|Unknown|0000000000||9780316051644,9780802715296,9780679768111,9780802778123,9781585423316
2011-08-08 16:36:48.3543|2617|8|7576|Member|5258975950||
2011-08-08 16:36:48.4636|2784|12|8199|Unknown|0000000000||
2011-08-08 16:36:48.5884|2945|5|762|Unknown|0000000000||
2011-08-08 16:36:48.8693|2876|12|9607|Unknown|0000000000||
2011-08-08 16:36:49.1034|1989|13|851|Employee|15904214947||
2011-08-08 16:36:49.1346|2970|6|5115|Unknown|0000000000||9781616880293,9781615583485,9781615547159,9780312380731,9780312383282
2011-08-08 16:36:49.1970|2268|11|4527|Member|5149511156||
2011-08-08 16:36:49.2282|2829|8|7344|Unknown|0000000000||
2011-08-08 16:36:49.3063|2055|10|3261|Member|5061025718||
2011-08-08 16:36:49.4779|2324|11|4390|Unknown|0000000000||
2011-08-08 16:36:49.9149|2742|8|5131|Member|5237273555||46838046100,46838046094,46838046131,46838042737,46838042768
2011-08-08 16:36:50.3987|2068|2|236|Unknown|0000000000||9780760789803,9780760789810,9780760789827,9780594222453
2011-08-08 16:36:50.4611|2070|9|7414|Unknown|0000000000||
2011-08-08 16:36:50.8980|2679|6|9999|Unknown|0000000000||9781615536290,9780760780206,9781616794743,9781567314014,9780884864479
2011-08-08 16:36:50.8980|2156|3|9006|Unknown|0000000000||
2011-08-08 16:36:50.9137|2356|6|1028|Member|5173086517||9781416967606,9781416958857,9780316020657,9780316073943,9780316020671
2011-08-08 16:36:51.1321|2214|4|9363|Unknown|0000000000||9780448095035,9780448095059,9780448095011,9780448095707,9780883656440
2011-08-08 16:36:51.1789|1913|4|2662|Unknown|0000000000||9780060755805,9781599954103,9780062049803,9780385343169,9781451617559
2011-08-08 16:36:51.1946|2663|2|7426|Unknown|0000000000||9780880885584,9781593599508
2011-08-08 16:36:51.3194|2946|3|6334|Member|5155949377||9780594152248,9781616836634,9781402259944,9780741239372,9781402259920
2011-08-08 16:36:51.4286|2751|3|3885|Member|5154094955||
2011-08-08 16:36:51.5847|2102|4|7500|Unknown|0000000000||
2011-08-08 16:36:51.7251|2118|1|8970|Unknown|0000000000||9780061660092,9780061733956,9780061699948,9780594069614,9780594069607
2011-08-08 16:36:51.7720|2109|10|9607|Employee|15903517632||
2011-08-08 16:36:51.8032|2352|4|3296|Unknown|0000000000||9780425174012,9780425189047,9780425177068,9780785827726,9780785826439
2011-08-08 16:36:51.8656|2305|1|210|Unknown|0000000000||
2011-08-08 16:36:52.0841|2201|10|7807|Unknown|0000000000||
2011-08-08 16:36:52.1465|2703|2|2088|Unknown|0000000000||9781569243978,9780312316235,9781879237230,9780765701206,9780195336696
2011-08-08 16:36:52.3962|2325|11|7823|Member|5218503688||
2011-08-08 16:36:52.4118|2862|3|7168|Unknown|0000000000||9780983347804,9780897336208,9780805091748,9780465021499,9780553807660
2011-08-08 16:36:52.5522|2335|9|6418|Unknown|0000000000||9780439925549,9780439925556,9780312373795,9780545178143,9781426300950
2011-08-08 16:36:52.7707|2554|4|7319|Member|5129710550||9780594014034,9781439172261,9780385343145,9780316036269,9780316069359
2011-08-08 16:36:52.9268|2098|9|3769|Unknown|0000000000||9780553277401,9780441015665,9780312942595,9780061138034,9780316037808
2011-08-08 16:36:53.2077|2862|6|8887|Unknown|0000000000||
2011-08-08 16:36:53.2545|2756|5|2570|Unknown|0000000000||9780756640835,9780756682637,9780756682811,9780756607647,9780756645168
2011-08-08 16:36:53.2857|2989|10|6667|Unknown|0000000000||
2011-08-08 16:36:53.4262|2664|1|5784|Unknown|0000000000||
2011-08-08 16:36:53.7539|2588|8|4759|Unknown|0000000000||9780641864513,9780641687563,9781599854298,9780641864506,9780641712289
2011-08-08 16:36:53.7695|2917|8|4418|Unknown|0000000000||9780451232823,9780425238776,9780316018784,9781416595168,9780312369538
2011-08-08 16:36:54.0348|2072|1|3122|Unknown|0000000000||9780028617206,9780375722721,9780877795308,9780877795247,9780198614500
2011-08-08 16:36:54.1752|2361|7|2225|Unknown|0000000000||
2011-08-08 16:36:54.2220|2876|12|9607|Member|5220455637||
2011-08-08 16:36:54.2845|2288|3|6276|Unknown|0000000000||9780800759490,9780764207945,9780793538089,9780425226469,9780826417435
2011-08-08 16:36:54.3001|2934|11|4836|Member|5230257631||
2011-08-08 16:36:54.3781|2976|6|7209|Unknown|0000000000||9780789315649,9788854401785,9780714856001,9783836509039,9783791342283
2011-08-08 16:36:54.6278|2753|1|2459|Unknown|0000000000||9780528355288,9780528355295,9780528355301,9780528355318,9780528942013
2011-08-08 16:36:54.6746|2751|10|6704|Member|5072941917||9780979938429,9780979938412,9781407567488,9780316030656,9780760755976
2011-08-08 16:36:54.9243|2234|14|7437|Unknown|0000000000||
2011-08-08 16:36:55.2208|2774|3|6258|Unknown|0000000000||9781402768668,9781402774676,9780312590338,9780312565398,9780312565404
2011-08-08 16:36:55.3925|2077|13|6779|Employee|15904407424||
2011-08-08 16:36:55.5329|2348|5|9712|Unknown|0000000000||9780385342452,9780312370848,9780440225805,9780385324137,9780440215622
2011-08-08 16:36:55.5329|1968|6|9545|Member|5187144066||
2011-08-08 16:36:55.6421|2754|2|6844|Unknown|0000000000||
2011-08-08 16:36:56.3444|2815|3|1811|Member|5067505100||9781440203657,9780786020263,9781616835118,9780896898561,9781615513666
2011-08-08 16:36:56.3756|2924|3|4402|Unknown|0000000000||
2011-08-08 16:36:56.6253|2257|5|8794|Unknown|0000000000||
2011-08-08 16:36:56.6409|2152|3|2035|Member|5146571648||9781599854298,9781599850979,9781599854304,9780641712289,9780641866555
2011-08-08 16:36:56.8594|2036|11|8401|Unknown|0000000000||
2011-08-08 16:36:57.0310|2721|6|2481|Member|5082169074||9780761162605,9780740795251,9780763002992,9780763002114,9781416286752
2011-08-08 16:36:57.1247|2275|5|9455|Unknown|0000000000||9780316160209,9780316024969,9780062004017,9781416994060,9780061797026
2011-08-08 16:36:57.2495|2265|9|6189|Unknown|0000000000||
2011-08-08 16:36:57.6241|2973|4|7588|Member|5020176099||9780439023511,9780385737944,9780399250569,9780803734616,9781416971733
2011-08-08 16:36:57.6241|2694|1|6955|Unknown|0000000000||
2011-08-08 16:36:57.8581|2934|3|5350|Unknown|0000000000||9780385474542,9780446310789,9780440180296,9780743253970,9780316769488
2011-08-08 16:36:57.9206|2779|3|7715|Unknown|0000000000||9780528879593
2011-08-08 16:36:58.0142|2697|6|4528|Unknown|0000000000||9780679729778,9780679748403,9780375714665,9781402767500,9781402763298
2011-08-08 16:36:58.2171|2031|9|6475|Unknown|0000000000||
2011-08-08 16:36:58.6384|2768|5|9489|Member|5093424962||9780195168952,9780425223628,9780618001873,9780394746234,9781590135082
2011-08-08 16:36:58.6384|2138|5|7461|Member|5070857978||9781435133143,9781616878429,9780641742279,9781416130321
2011-08-08 16:36:58.6852|2294|15|3097|Unknown|0000000000||
2011-08-08 16:36:58.7165|2569|14|5625|Unknown|0000000000||
2011-08-08 16:36:58.8257|2296|10|8696|Unknown|0000000000||
2011-08-08 16:36:59.0130|2086|5|540|Unknown|0000000000||9781564145932,9780875421186,9780738703190,9780875421247,9781416501589
2011-08-08 16:36:59.1690|2101|9|8562|Unknown|0000000000||
2011-08-08 16:36:59.2470|2793|2|9456|Unknown|0000000000||9780767904421,9780767904438,9780060987527,9780060838676,9780684837246
2011-08-08 16:36:59.3563|2725|8|8796|Member|5203209954||
2011-08-08 16:36:59.5748|2807|3|9405|Unknown|0000000000||
2011-08-08 16:36:59.9493|2317|5|3415|Unknown|0000000000||9781894154659,9781894154475,9781615559183,9781567923193,9780762430017
2011-08-08 16:37:00.1053|2311|10|1085|Unknown|0000000000||9780061143311,9780061445880,9780062060556,9781400068043,9780765326263
2011-08-08 16:37:00.2146|2348|12|2148|Member|5313435574||
2011-08-08 16:37:00.2770|1898|6|4956|Unknown|0000000000||
2011-08-08 16:37:00.3550|2274|12|6727|Member|5156392040||
2011-08-08 16:37:00.4799|2876|6|6370|Unknown|0000000000||9780935039276,9780935039399,9781598800517,9781931257299,9781931257558
2011-08-08 16:37:00.5111|2175|10|420|Unknown|0000000000||9780760339961,673419139380,9780756643102,673419139403,9780756658373
2011-08-08 16:37:00.7608|2197|10|4963|Employee|15904113077||
2011-08-08 16:37:00.7608|1951|6|3207|Unknown|0000000000||9781615537297,9780761162209,9780451233431,9781451613698,9780805093292
2011-08-08 16:37:00.9949|2805|6|8209|Member|5136171414||9780785145042,9780785145998,9780785144946,9780785146216,9780785147626
2011-08-08 16:37:00.9949|2559|2|2430|Member|5020991970||
2011-08-08 16:37:01.3226|2314|8|8533|Unknown|0000000000||9780764132599,9781880301036,9780399525360,9780696225840,9781554070329
2011-08-08 16:37:01.3694|2804|6|5046|Unknown|0000000000||9780373210138,9780062004017,9781595143976,9781416994060,9780061797026
2011-08-08 16:37:01.3850|2691|3|8197|Member|5201493862||9780062049803,9780307273567,9780062060556,9780316099660,9780446527897
2011-08-08 16:37:01.8532|2330|9|6531|Unknown|0000000000||9780470381724,9780071456456,9789812682284,9780071439572,9780756659172
2011-08-08 16:37:02.0248|2665|2|4162|Member|5017495496||9780760789810,9780812969726,9780760789827,9780760789834,9781412715980
2011-08-08 16:37:02.0873|2282|11|4894|Unknown|0000000000||
2011-08-08 16:37:02.6179|2865|3|7526|Unknown|0000000000||9780980243628,9780375759109,9780345480910,9780802142306,9781416586296
2011-08-08 16:37:02.6647|2981|3|2873|Unknown|9003981998||9780810984257,9781416987109,9780061944345,9780810983526,9781416980087
2011-08-08 16:37:02.8207|2993|11|3703|Unknown|0000000000||
2011-08-08 16:37:02.8831|2226|10|8137|Unknown|0000000000||
2011-08-08 16:37:02.9924|2775|8|6267|Unknown|0000000000||
2011-08-08 16:37:03.0392|2576|7|2856|Unknown|0000000000||
2011-08-08 16:37:03.3201|2930|1|3933|Member|5145478411||9780425239421,9780451233691,9780451233677,9780764177712,9781416586296
2011-08-08 16:37:03.4606|2910|11|4474|Unknown|0000000000||
2011-08-08 16:37:03.4762|2631|4|9375|Unknown|0000000000||9780553573428,9780553573398,9780765348784,9780812511819,9780756404741
2011-08-08 16:37:03.5230|2676|4|1979|Unknown|0000000000||
2011-08-08 16:37:03.9131|2330|5|6823|Unknown|0000000000||9781616874438,9780594017608,9781616874445,9781616873974,9780594011897
2011-08-08 16:37:04.1472|2180|5|4604|Unknown|9008589458||9780843100594,9780843126990,9780843100556,9780843132717,9780843107708
2011-08-08 16:37:04.2876|2983|9|4260|Unknown|0000000000||9781402778278,9780307592293,9781416938743,9780061807282,9780061630590
2011-08-08 16:37:04.3345|2947|6|4796|Member|5002411837||9781584855309,9781416980087,9781416980063,9781423113386,9781593692810
2011-08-08 16:37:04.5842|2597|14|1324|Unknown|0000000000||
2011-08-08 16:37:04.8182|2944|14|6846|Member|5057157670||9780425199565,9780425233788,9780425183755,9781933346106,9781615513666
2011-08-08 16:37:04.8963|2263|12|9352|Employee|15903617972||
2011-08-08 16:37:04.9119|2927|6|320|Unknown|0000000000||9780373285921,9780515147995,9780373285938,9780515144666,9780515144598
2011-08-08 16:37:04.9587|2866|1|2997|Unknown|0000000000||9781433671401,9781602607842,9780310279549,9780764204951,9781595544513
2011-08-08 16:37:05.0055|2720|6|507|Member|5052502208||9781435127586,9781592577224,9781567318494,9781435109575,9781567312669
2011-08-08 16:37:05.1928|2029|4|2277|Member|5147805369||9781580089876,9780071621335,9781599181745,9780816075430,9781593374990
2011-08-08 16:37:05.3020|2097|7|9118|Unknown|0000000000||9781554074815,9780803730588,9780803735002,9780531148198,9780142414125
2011-08-08 16:37:05.5673|2208|8|2170|Member|5132672472||9780140553123,9780877796374,9781400031351,9780140544572,9781400031801
2011-08-08 16:37:06.1759|2156|5|7966|Unknown|0000000000||9781587566776,9781598177992
2011-08-08 16:37:06.2227|2784|6|6437|Unknown|0000000000||9780553299618,9780307390691,9780688060695,9781593082567,9780394404288
2011-08-08 16:37:06.3476|2920|12|9870|Employee|15903727105||
2011-08-08 16:37:06.3944|2049|10|6814|Member|5260268074||
2011-08-08 16:37:06.7845|2255|2|3090|Member|5112595381||9780789454195,9780789457073,9780756655440,9780756655006,9780756619107
2011-08-08 16:37:07.2527|2860|1|9497|Unknown|0000000000||9781422147634,9781422102251,9780446524049,9780811871150,9781433669330
2011-08-08 16:37:07.2683|2349|12|8799|Unknown|0000000000||
2011-08-08 16:37:07.3932|2732|10|2611|Unknown|0000000000||
2011-08-08 16:37:07.4556|2973|9|8521|Unknown|0000000000||
2011-08-08 16:37:07.5648|2765|4|1412|Member|5011860314||9781593080815,9780439554015,9780439456951,9780140446494,9781593080150
2011-08-08 16:37:07.8457|2349|1|9004|Member|5313176398||
2011-08-08 16:37:08.0486|1979|10|2106|Member|5148162269||9781569472798,9780553494822,9781569473313,9780440219286,9780440238454
2011-08-08 16:37:08.1266|2941|2|444|Unknown|0000000000||9780441018154,9780765348272,9780441783588,9780441013937,9780756404901
2011-08-08 16:37:08.1890|2852|2|9895|Unknown|0000000000||9780528355288,9780528355295,9780528355301,9780528355318,9780528942013
2011-08-08 16:37:08.2983|2200|11|7197|Unknown|0000000000||
2011-08-08 16:37:08.8445|2264|10|4061|Unknown|0000000000||
2011-08-08 16:37:08.9849|2919|3|2857|Unknown|0000000000||9780307276735,9781423101482,9781423101475,9780142413401,9780446554985
2011-08-08 16:37:09.0474|2092|10|6816|Unknown|0000000000||
2011-08-08 16:37:09.1878|2823|6|4487|Unknown|0000000000||
2011-08-08 16:37:10.0773|2856|2|1274|Member|5258466557||9781597894340,9780525951582,9781602608917,9780399157264,9780425221242
2011-08-08 16:37:10.3582|2838|7|226|Member|5191050845||
2011-08-08 16:37:11.1853|2631|10|7929|Member|5248902656||
2011-08-08 16:37:11.2009|2307|11|8137|Unknown|0000000000||
2011-08-08 16:37:11.2321|2145|9|6495|Member|5071946269||
2011-08-08 16:37:11.3102|2156|6|4308|Member|5079957496||
2011-08-08 16:37:11.7159|2643|2|9127|Unknown|0000000000||9781402780004,9781402760112,9780312607937,9780884864646,9781615559183
2011-08-08 16:37:11.9656|2627|2|1416|Unknown|0000000000||9780470487792,9781603200882,9781592405107,9781592404476,9781592404483
2011-08-08 16:37:12.6054|2777|1|6467|Unknown|0000000000||
2011-08-08 16:37:13.0112|2196|7|8867|Unknown|0000000000||
2011-08-08 16:37:13.4793|2126|12|9038|Unknown|0000000000||
2011-08-08 16:37:15.3832|2961|10|3735|Member|5187848856||
2011-08-08 16:37:15.5549|2910|4|736|Member|5068635005||757951104508,714043010345,653569388272,632468003806,653569367338
2011-08-08 16:37:15.5549|2264|10|4061|Employee|15904398009||
2011-08-08 16:37:15.9918|2285|11|5750|Member|5048028763||
2011-08-08 16:37:16.3352|2782|1|6102|Unknown|9000958483||
2011-08-08 16:37:16.3820|2768|14|9832|Unknown|0000000000||
2011-08-08 16:37:16.4444|2921|11|7508|Member|5102088782||
2011-08-08 16:37:16.8346|2255|16|8344|Member|5230051439||
2011-08-08 16:37:16.9282|2768|7|7239|Unknown|0000000000||9780440428138,9780440407072,9780064420396,9780380710874,9780688161330
2011-08-08 16:37:16.9594|2303|9|5030|Unknown|0000000000||9780764571947,9780979305061,9780979305047,9781427798428,9780764195433
2011-08-08 16:37:17.1935|2921|6|5819|Member|5114917105||9781442422506,21853061529,4005086412606,9781416915621,9780689861635
2011-08-08 16:37:18.1766|2235|8|8060|Unknown|0000000000||9781604189537,9781604189506
2011-08-08 16:37:18.4731|2870|7|6234|Employee|15901101668||
2011-08-08 16:37:19.3627|2234|3|1331|Unknown|0000000000||9781616805234,9781616814748,9780641993626,9780641993619
2011-08-08 16:37:20.5643|2358|16|6006|Employee|15901285937||
2011-08-08 16:37:20.8296|2645|10|237|Member|5054748038||
2011-08-08 16:37:20.8920|2796|6|9345|Employee|15901016290||
2011-08-08 16:37:21.3914|2919|11|1022|Member|5175767907||
2011-08-08 16:37:21.6723|2196|2|7077|Unknown|0000000000||9780756631192,9780393317558,9780142001615,9780393318883,9780765617095
2011-08-08 16:37:22.0156|2645|12|9200|Unknown|0000000000||9780767903691,9781888375404,9781594482397,9781569755877,9780895551801
2011-08-08 16:37:22.2809|2133|7|8870|Unknown|0000000000||
2011-08-08 16:37:22.4838|2300|10|7346|Unknown|0000000000||
2011-08-08 16:37:22.9363|2966|9|3561|Member|5028383167||9781401341541,9780786868919,9780982504895,9780307387943,9780670022373
2011-08-08 16:37:23.4201|2086|9|750|Member|5247758163||
2011-08-08 16:37:23.5762|2131|9|6846|Unknown|0000000000||
2011-08-08 16:37:23.7478|2029|5|4554|Member|5312346594||9780802119872,9781590514412,9781451611595,9781451617962,9780670022809
2011-08-08 16:37:24.3096|2071|1|8063|Member|5126534838||9781401202569,9781401200770,9781563890161,9781563891052,9781563899805
2011-08-08 16:37:24.4969|2164|3|9497|Unknown|0000000000||9780385318419,9780761563600,9780684853673,9780385319874,9780761520283
2011-08-08 16:37:24.6217|2018|11|6030|Unknown|0000000000||
2011-08-08 16:37:24.6998|2686|8|6665|Unknown|0000000000||
2011-08-08 16:37:25.2616|2807|5|6264|Unknown|0000000000||9780345425508,9780345437082,9780767928991,9780060005504,9780312187064
2011-08-08 16:37:26.2447|2964|11|1479|Employee|15904320543||
2011-08-08 16:37:26.2915|2334|12|1389|Member|5191234300||
2011-08-08 16:37:26.5256|2092|3|4475|Unknown|0000000000||9780307276735,9780609805237,9781400032808,9780345384560,9780743290487
2011-08-08 16:37:26.5724|2782|1|6102|Unknown|9000958483||
2011-08-08 16:37:26.7753|2864|4|1688|Unknown|0000000000||
2011-08-08 16:37:26.8065|2744|9|48|Unknown|0000000000||
2011-08-08 16:37:26.9782|2856|3|2012|Unknown|0000000000||9780142414897,9780142414910,9780142415436,9780142408025,9780689873850
2011-08-08 16:37:27.0094|2905|13|5262|Member|5226423117||
2011-08-08 16:37:27.1030|2995|12|9084|Unknown|0000000000||
2011-08-08 16:37:27.7585|2071|9|540|Member|5094073124||
2011-08-08 16:37:28.3359|2366|6|1445|Unknown|0000000000||9781586853334,9780545016292,9780545085373,9780312382056,9780312377069
2011-08-08 16:37:28.8821|2631|4|9376|Unknown|0000000000||
2011-08-08 16:37:29.0225|2351|14|5620|Unknown|0000000000||
2011-08-08 16:37:29.7404|2306|10|5512|Unknown|0000000000||9780515146608,9781416586005,9780061689840,9781416549123,9781439148952
2011-08-08 16:37:30.5675|2234|14|7438|Employee|15904956728||
2011-08-08 16:37:30.9576|2697|9|7489|Unknown|0000000000||
2011-08-08 16:37:31.1449|1893|5|1544|Unknown|0000000000||9780385343145,9780758227171,9780821774632,9780385532723,9780373776009
2011-08-08 16:37:31.9720|2920|6|2989|Unknown|0000000000||9780140369267,9780316769488,9781593083335,9781439134474,9781402714573
2011-08-08 16:37:31.9876|2126|12|9038|Member|5037994735||
2011-08-08 16:37:32.2061|2230|6|2970|Unknown|0000000000||9780060572990,9780451412706,9780060572969,9780451461995,9780765365651
2011-08-08 16:37:32.4714|2958|2|1695|Member|5233130391||9781439197196,9780778329473,9780373837632,9780446527897,9780778329374
2011-08-08 16:37:32.5494|2769|6|4167|Unknown|0000000000||
2011-08-08 16:37:32.5962|2675|38|5945|Unknown|0000000000||
2011-08-08 16:37:32.7054|2242|7|2514|Unknown|0000000000||9780764207945,9780800759490,9780425226469,9781591858829,9780800734404
2011-08-08 16:37:32.7835|2886|11|4739|Member|5034237019||
2011-08-08 16:37:32.8147|2753|1|2460|Unknown|0000000000||9781593081218,9781593081195
2011-08-08 16:37:32.9395|1944|9|8394|Unknown|0000000000||9780470243374,9780446504133,9781439166031,9780385527934,9780743296625
2011-08-08 16:37:33.1112|2092|5|8959|Unknown|0000000000||9781435107229,9780641918735,9781606710128,9780785827450,9781567318791
2011-08-08 16:37:33.1580|2048|11|4487|Unknown|0000000000||715515034821,715515046114,715515033121,715515026925
2011-08-08 16:37:34.0475|2160|5|946|Unknown|0000000000||9781401210588,9781401223014,9781401219758,9781401209605,9781401229689
2011-08-08 16:37:34.2036|2077|4|2349|Unknown|0000000000||9780553588095,9780553584523,9780553576795,9780553584516,9781416505037
2011-08-08 16:37:34.6249|2892|10|8696|Unknown|0000000000||77776432526,28943900621,28943900225,28943900324
2011-08-08 16:37:35.4364|2303|12|9758|Unknown|0000000000||9780441011131,9780441011636,9780451462787,9780441016679,9780451457813
2011-08-08 16:37:35.4988|2784|6|6438|Unknown|0000000000||9781593080457,9780807131510,9781593082819,9781593083793,9781593080464
2011-08-08 16:37:35.7329|2294|5|4356|Unknown|0000000000||9780764140921,9780738606439,9780738606422,9781576857496,9780470566831
2011-08-08 16:37:36.1699|2897|7|4224|Unknown|0000000000||
2011-08-08 16:37:36.6225|2575|2|7346|Unknown|0000000000||9780634000171,9780825616594,9780634073649,9780634026119,9780897241649
2011-08-08 16:37:36.6849|2796|3|1144|Member|5119312506||9780312379148,9780312651213,9780765329745,9780312595685,9780399157813
2011-08-08 16:37:36.8253|2919|3|2858|Unknown|0000000000||9780446539814,9780399156434,9780316096157,9780805087741,9780061560859
2011-08-08 16:37:37.0126|1912|6|4723|Unknown|0000000000||9780594254744,9780594254867,9781616807641
2011-08-08 16:37:37.1062|2988|11|2840|Unknown|0000000000||
2011-08-08 16:37:37.4652|2997|3|3288|Unknown|0000000000||9780470568033,9781599854298,9780470710159,9781599850979,9781599854304
2011-08-08 16:37:37.7148|2897|2|9187|Unknown|0000000000||9780884864295,9781402749964,9781615559183,9781402759901,9781407539676
2011-08-08 16:37:37.8397|2314|8|8534|Unknown|0000000000||9781451648652,9780060578787,9780316120913,9780446584494,9780307272706
2011-08-08 16:37:37.9957|1968|6|9546|Unknown|0000000000||9780641896743,9781616814809,9781616814793,9781616805234
2011-08-08 16:37:38.1674|1978|1|1468|Unknown|0000000000||9780375429958,9780375427244,9780764162633,9780071742092,9780764143670
2011-08-08 16:37:38.1986|1962|1|3459|Member|5191424577||
2011-08-08 16:37:39.2130|2964|10|7436|Member|5311074998||9781435125445,9781576875322,9781435110076
2011-08-08 16:37:40.3990|2086|9|751|Unknown|0000000000||
2011-08-08 16:37:41.1169|2170|4|2919|Unknown|0000000000||9780596000271,9781402760105,9780596003746,9780672330766,9780596102067
2011-08-08 16:37:41.1949|2951|11|5337|Member|5178376565||
